field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14
20980,dry chillies,34.4955214844,6.532499145,90.5892471657,37.4579568823,38.61159973,25.6255319129,12.8756787069,10.5930681807,0,1,1,0
20981,dry chillies,32.7253588788,6.7125998985,112.2842434309,37.1827093123,37.5704008687,24.7129384284,11.8682856465,11.8016501114,0,1,1,0
20982,dry chillies,26.5313943418,6.2584116908,83.0875952448,39.4894795706,39.1744367421,25.1030662634,11.8029680893,13.3071678729,0,1,1,0
20983,dry chillies,27.7751596076,6.6442355162,121.3929718954,35.4081899286,36.1606714867,26.864328791,12.3086452541,12.455224221,0,1,1,0
20984,dry chillies,34.5052431228,6.7640332197,147.7019568634,36.2436074294,35.4075147063,23.3070607102,11.0907809619,13.4345301876,0,1,1,0
20985,dry chillies,19.8280187341,6.0339947172,90.4837735555,36.0969320894,39.7496129951,22.0178574616,13.8799453598,10.6920074219,0,1,1,0
20986,dry chillies,24.3970966942,6.8023859289,144.5297324184,37.1131964094,37.4477521367,24.0835520004,11.9537083578,12.7405562837,0,1,1,0
20987,dry chillies,35.627293392,6.7192084681,75.2020389835,36.6854149901,39.0607299176,26.6344202066,12.4109195677,10.7916254537,0,1,1,0
20988,dry chillies,37.8290077034,6.8783316568,92.8804925748,39.3415100317,36.8009470475,26.5055585981,11.6517407302,10.7789556419,0,1,1,0
20989,dry chillies,28.7797960674,6.7920680479,146.6205002313,36.0229404923,39.9543670199,22.8456161685,10.5179768563,10.7493680893,0,1,1,0
20990,dry chillies,36.0912214753,6.8377886417,143.9333716754,38.9652267642,39.1381980608,25.4997192933,10.4687196658,13.8290315289,0,1,1,0
20991,dry chillies,20.9018964362,6.6775486425,89.2443908742,39.6789591983,36.3766346931,27.1224760887,12.2591015716,10.479912177,0,1,1,0
20992,dry chillies,38.0227926851,6.8374681894,147.7739150311,35.1614655803,39.8556320172,23.2839502304,13.6306495268,13.3598032917,0,1,1,0
20993,dry chillies,24.9925830319,6.7709323448,147.0697670727,36.9809136409,39.3338605064,22.2948178574,11.4142306152,11.7103313028,0,1,1,0
20994,dry chillies,26.6617561948,6.7909679912,90.8225714965,39.1644439778,36.2546957381,24.5649518874,12.7318294422,12.8412311888,0,1,1,0
20995,dry chillies,39.3691052242,6.6885548049,145.1394554864,37.2319892279,38.9643548528,27.8978414194,11.7911955824,13.0952976235,0,1,1,0
20996,dry chillies,27.095595258,6.3628062803,64.5450112834,39.5986671749,35.2809241218,22.3843229986,10.4228160891,12.7053537271,0,1,1,0
20997,dry chillies,22.356324013,6.2456141147,100.8532842682,39.8488019634,36.2923569909,27.0866257877,13.6545570048,10.2029694596,0,1,1,0
20998,dry chillies,30.054035311,6.6656892393,91.3633410608,38.2341121377,37.1576130599,24.9273458081,12.7091774271,11.3610183233,0,1,1,0
20999,dry chillies,20.9276676144,6.8187062663,139.843562084,36.0561994118,39.2826763979,22.79159438,12.539071988,12.5978339188,0,1,1,0
51000,onion,23.0669599752,6.357206864,71.6768137079,19.4926725193,25.0816977144,38.6620798079,20.2199897274,18.6972893049,0,0,1,0
51001,onion,24.2049293884,6.4014393064,68.8749488767,18.043577502,25.9043187994,41.4043487549,21.2814687246,18.3409674794,0,0,1,0
51002,onion,22.8578604799,6.2721459108,74.9288949615,18.6511992205,25.3094039901,42.4433428769,21.7837234708,18.7929115072,0,0,1,0
51003,onion,23.4358609833,6.9367847714,69.8189184427,19.2620473318,27.2834354249,37.70125074,20.1134255166,19.2985331323,0,0,1,0
51004,onion,23.8430127069,6.1890078913,70.2767555447,19.4528181799,28.6960460914,38.45509589,18.1478309958,18.5985482145,0,0,1,0
51005,onion,24.3499973145,6.3241989868,70.6122258798,19.6926386779,27.4095836103,38.0800267223,20.4330735336,19.5683240812,0,0,1,0
51006,onion,21.2261180813,6.2751688547,65.8430853669,19.5684922816,29.4773765162,37.0759525913,19.9539301914,19.1500841724,0,0,1,0
51007,onion,24.5945870603,6.7679170643,67.5353314982,19.9455566182,29.2114677278,38.2319774618,19.0340846511,18.0405482585,0,0,1,0
51008,onion,23.7681533519,6.2874335118,67.499924791,18.172507369,28.7746586286,42.7428292516,20.2089621179,19.0615038568,0,0,1,0
51009,onion,22.1342319916,6.3688607154,66.3813307496,18.1686837771,25.6958183664,37.1651496935,19.5020561975,18.1126144226,0,0,1,0
51010,onion,23.8411368216,6.8215130923,74.5401289664,19.5192782232,27.4817768759,40.406263084,19.0773970142,20.5861312264,0,0,1,0
51011,onion,22.1242813104,6.6542679735,65.1080375172,18.2742127325,29.9193660963,42.6412508659,20.6786243778,20.8018575222,0,0,1,0
51012,onion,22.7023291264,6.597253534,74.9662262351,19.8952779938,27.7982444469,37.1541968301,21.8676246,19.2131515421,0,0,1,0
51013,onion,22.5907500885,6.4189816254,68.899825261,18.954777346,29.2371815147,38.5761897129,20.2771469472,21.1272569503,0,0,1,0
51014,onion,22.1304225484,6.8660007736,69.6200524693,18.2479721913,29.8865166219,38.7431091622,21.2720897652,20.1748049141,0,0,1,0
51015,onion,21.501721247,6.3360991386,74.7576028026,19.1160477083,29.835263485,39.9956445006,21.9974058663,21.0405593621,0,0,1,0
51016,onion,21.7770505988,6.0617263079,74.8172975,18.1654267959,27.1397103202,37.6050878599,18.2261766575,19.5761975734,0,0,1,0
51017,onion,21.3936910535,6.5058865812,68.8657312403,18.551896463,26.1545014961,39.7908944077,21.6928532729,20.9342284194,0,0,1,0
51018,onion,24.5734001107,6.2813054072,69.0077134885,18.3804938118,25.955036754,42.5243295647,20.084765308,19.38645845,0,0,1,0
51019,onion,23.9725886017,6.8197184291,66.7934112857,19.0859790192,27.2696190403,41.7347679704,18.0741997183,21.574241825,0,0,1,0
51020,onion,23.4512600236,6.4795822627,70.8290030837,18.5959278488,25.0147065282,40.8903732409,21.9008768469,18.0062515647,0,0,1,0
51021,onion,21.9375597518,6.2794996399,66.6484933028,19.7347105779,26.6944948749,40.0884419462,20.6759421766,19.5152266491,0,0,1,0
51022,onion,21.1948437063,6.1140353021,71.2292312594,19.5751921013,25.5648202,37.8551561806,19.0952156797,21.7195528948,0,0,1,0
51023,onion,24.0854504005,6.9713564914,72.3123767009,18.8556895595,27.3452934783,38.1996785416,20.0847879743,21.6681718717,0,0,1,0
51024,onion,25.7408180596,6.3264548102,69.9317891894,19.6900024193,26.7820545372,40.5332944967,21.6215178287,19.8472110923,0,0,1,0
51025,onion,22.8885711661,6.9704065121,71.5857346532,18.7208151267,28.0911192377,42.5919258467,19.5667631533,20.9791579261,0,0,1,0
51026,onion,21.728012791,6.8126632302,71.8006787074,19.1287514332,26.8733999447,37.0995603946,20.1314264909,18.9446214525,0,0,1,0
51027,onion,24.1610040198,6.5874539868,65.8663903713,18.2253559894,27.071209648,39.4200613051,20.708320208,20.9940483072,0,0,1,0
51028,onion,23.64865913,6.0276201327,67.5645052697,19.3906531276,27.2713551016,38.0738533437,20.5244614222,19.9208422284,0,0,1,0
51029,onion,21.5971556037,6.0059225512,67.054144586,19.5812280383,25.4509139753,38.4979572197,21.8904167986,20.6240751224,0,0,1,0
51030,onion,22.8463572282,6.6279355583,74.54762254,19.8556040727,29.4030689723,42.0480777746,18.6309213499,18.7276239882,0,0,1,0
51031,onion,22.0607090351,6.5738010756,74.3522976671,19.1419674198,29.877188312,37.6421788206,19.5600244497,18.8102127139,0,0,1,0
51032,onion,23.2369258008,6.2496786549,69.246819066,19.9968977579,27.5410532971,41.5836750621,18.103074166,20.6550112716,0,0,1,0
51033,onion,25.2085096545,6.393260142,68.0812146219,19.7339476795,29.902890724,42.400663669,19.4705330479,21.7906898506,0,0,1,0
51034,onion,23.9968820336,6.456617824,74.280234875,19.2716859076,27.0112449606,38.8982071767,20.1787299758,20.9361966482,0,0,1,0
51035,onion,23.8066969809,6.6620592262,69.3277817228,18.4169421178,25.2925521728,42.7271249544,20.7690360433,18.7377837111,0,0,1,0
51036,onion,22.3206867932,6.292568199,74.9082621652,19.40191048,26.2612928773,37.3786531771,18.0160230577,19.4086986254,0,0,1,0
51037,onion,24.1650086162,6.5869616299,67.6090951155,18.4742090399,25.247487985,39.1432124692,18.6660351338,19.0110753306,0,0,1,0
51038,onion,25.1808892435,6.655423888,74.127554424,19.8500572194,29.6998043682,37.2111370594,20.3807969717,19.613877649,0,0,1,0
51039,onion,25.2188946941,6.4225754263,65.669821902,19.1494392141,26.9385727201,37.682637693,20.016436631,21.0345228083,0,0,1,0
51040,onion,23.1038508831,6.6913525272,73.0650514588,18.8765897168,26.5766094359,41.2868556898,21.6730925882,19.6229176716,0,0,1,0
51041,onion,22.5046782806,6.8308011884,71.6565328049,18.99127989,27.921526346,39.8188835568,20.7213455386,19.2310917369,0,0,1,0
51042,onion,23.0326584701,6.3199766265,67.8699121228,19.1421974513,26.2469383839,38.3940163284,18.2592850852,18.2148382282,0,0,1,0
51043,onion,25.1661063253,6.2526825722,72.5677271139,19.4850494968,29.8413192301,40.8824819449,19.8098496223,21.6301886944,0,0,1,0
51044,onion,22.8054548299,6.261592683,66.062234169,19.0472129285,29.5053483476,41.7771035439,18.0547639296,20.7558354608,0,0,1,0
51045,onion,25.0666270391,6.6139074804,70.4767805815,18.7478284353,29.8920871939,42.8563751057,21.2058769771,20.1273878065,0,0,1,0
51046,onion,23.156687752,6.0806501708,68.7626444851,18.4124537387,29.1399761552,40.4935316217,19.9093954996,21.0991958091,0,0,1,0
51047,onion,21.7795071335,6.5048769687,68.0638780816,18.2627173423,28.7603529931,42.9645482339,20.1161826632,21.9017529057,0,0,1,0
51048,onion,21.485773709,6.3955009059,68.6434944186,18.6498287576,26.9684320217,39.3390187209,21.0276075396,19.8868451825,0,0,1,0
51049,onion,24.7498965216,6.2454546084,72.8874086665,18.8782111489,27.7678798214,37.0496344035,20.9488551123,18.6677912306,0,0,1,0
51050,onion,23.6707425613,6.644344994,69.894194266,18.4247048094,25.0920944541,38.0654412221,21.1328714574,18.8659055699,0,0,1,0
51051,onion,23.4122972501,6.3509015105,66.5985712848,18.6952885222,29.5976333763,38.720594016,18.9995682971,20.051423163,0,0,1,0
51052,onion,25.3040351299,6.1546640924,70.9947639068,19.2155866527,28.5283105992,41.8721134844,21.3839080391,21.5066917696,0,0,1,0
51053,onion,24.965457646,6.645716491,67.5116123208,19.4588903908,28.9470072425,38.5073625681,18.370912602,18.320025998,0,0,1,0
51054,onion,21.9342885441,6.3868042398,65.4768215678,18.4514152384,25.7795894373,40.7177775059,18.5358845738,21.1243587905,0,0,1,0
51055,onion,21.1922873157,6.669432888,71.5980563196,19.6772609572,27.7478040225,39.4200977025,19.5867154478,21.6164878745,0,0,1,0
51056,onion,24.7968015425,6.1866483082,74.5347176583,19.0365361928,26.040234915,37.1328321402,20.2362293294,18.9819664332,0,0,1,0
51057,onion,21.2558123066,6.7942979904,72.6183314595,19.769012337,29.9323157546,42.7235973777,21.8486563192,21.2461467801,0,0,1,0
51058,onion,23.0453039915,6.7239005043,69.1498899054,18.0502501864,29.8140328826,40.7064128541,18.6477723858,19.6009196157,0,0,1,0
51059,onion,23.7178977598,6.8054562242,65.1121497339,19.0741495317,29.4390785014,40.0721438318,20.9060470962,20.0766257558,0,0,1,0
51060,onion,21.7044616351,6.3166322189,73.6853897204,19.3739901151,29.2105439215,38.2331327341,20.8275013402,18.3369674627,0,0,1,0
51061,onion,22.702551977,6.964612518,68.6408325942,18.5490124379,29.0947825007,41.7841974078,19.7170031209,18.492062116,0,0,1,0
51062,onion,23.9566466841,6.4338187446,71.8673532451,18.8196996568,25.6500065204,37.7327159219,18.7172619488,19.1252288291,0,0,1,0
51063,onion,22.5064454892,6.8667245258,74.0367918415,18.1224608746,25.4423190428,40.9464468576,20.5796705745,21.7822854067,0,0,1,0
51064,onion,25.4240210846,6.9682148793,65.9654898374,18.4764721713,27.4860691073,38.7967358991,19.5344081835,20.6845430247,0,0,1,0
51065,onion,21.1817456648,6.1941730289,65.6306207908,18.3889601036,25.9270500116,39.4388222201,19.6588023408,18.1956971423,0,0,1,0
51066,onion,21.9375648465,6.7398843019,65.531734424,18.1255074237,25.5745980135,41.8993887738,18.7172619969,21.9597069181,0,0,1,0
51067,onion,24.7367769881,6.0181026967,71.352672147,18.4162334253,26.6331836094,37.3789735859,21.004969596,18.444091338,0,0,1,0
51068,onion,24.8954142547,6.9086636769,73.1893773738,19.1400204718,28.0084600943,41.0290972073,19.9198494374,19.7816375093,0,0,1,0
51069,onion,24.648396055,6.8913249593,70.989404433,18.1890119586,29.9038486617,37.5794399918,19.6521422819,18.8116841941,0,0,1,0
51070,onion,21.7231147692,6.1101936482,70.4755906926,18.779606751,26.2987251648,40.6281779094,18.8123270901,18.3426516547,0,0,1,0
51071,onion,23.7503631547,6.1953448598,65.1207488216,18.547255451,28.5290459913,38.0989257241,19.1120640795,18.8526453319,0,0,1,0
51072,onion,23.8899136514,6.1824970703,69.4593536991,19.9576742111,27.2795322561,39.2670058334,18.122212827,21.3601655117,0,0,1,0
51073,onion,24.7153366747,6.3360563549,74.2335795445,18.7530804721,29.7446167724,39.1138338618,20.6102789724,18.4184771658,0,0,1,0
51074,onion,21.482312772,6.6466641878,69.5621971145,19.0120931456,26.1681507545,38.9255051929,19.4986243818,19.2008417765,0,0,1,0
51075,onion,24.9787865344,6.5910502407,73.6109013539,19.2308420043,27.5006422321,41.6120246537,18.9288861536,20.8394149819,0,0,1,0
51076,onion,22.5824912301,6.0978039451,72.8468418307,18.795476703,28.3821802951,41.5060370728,20.4403442126,20.7620160314,0,0,1,0
51077,onion,21.8377351915,6.9157645278,72.6555657567,19.5749928681,26.6913758053,40.1016702917,20.7322231175,18.509570094,0,0,1,0
51078,onion,23.3037600368,6.5572247153,68.8020603251,19.1787349862,28.9307981628,42.8460052799,19.3478526049,20.8802556855,0,0,1,0
51079,onion,21.056038523,6.3765330586,74.5079025083,19.467623531,27.6138164359,42.6278274859,21.4448858254,21.203953946,0,0,1,0
51080,onion,25.0761821832,6.7533191377,73.8579659552,19.213402736,27.9380693194,40.8047163924,21.65868307,19.8797453793,0,0,1,0
51081,onion,21.8144215943,6.2199342541,72.82780392,18.2677510586,29.6958798169,42.2052042106,19.2815881591,19.7166678936,0,0,1,0
51082,onion,23.0945054176,6.5632904867,74.5520554457,19.4185560787,25.2526831,42.9781711824,18.9373212643,18.2842218906,0,0,1,0
51083,onion,25.1235084825,6.3775939555,73.6789151484,18.6728103179,28.3181025461,42.7382155013,21.2838553582,21.078536244,0,0,1,0
51084,onion,24.9641610375,6.6925818707,71.4791120283,19.6393978681,27.4561703373,41.2226596358,18.0609673649,21.047872833,0,0,1,0
51085,onion,22.0108536562,6.0923037753,70.7255975243,19.1051234146,28.3035094722,40.2595912283,19.5646539414,18.6130898659,0,0,1,0
51086,onion,25.5982673462,6.3210365044,71.9656967453,19.442222654,26.6522975286,42.5915075807,18.8263529253,21.7066232986,0,0,1,0
51087,onion,21.3309815635,6.9501650185,71.2931994947,19.8638546375,27.5493483706,39.5077710991,18.965974018,19.8945016277,0,0,1,0
51088,onion,23.1002282101,6.3420881086,73.361322704,18.1170148078,25.7550904937,40.5515902569,18.8158632582,20.830655364,0,0,1,0
51089,onion,24.8432308965,6.0749767022,73.9956634756,18.9796598659,29.8850226735,39.7332972677,19.3772085071,19.9816228887,0,0,1,0
51090,onion,25.4111069754,6.0673992783,66.3455789007,19.2641156917,29.8664544406,42.4957673729,21.4892147723,18.6022062808,0,0,1,0
51091,onion,24.543683123,6.3897430543,73.1899719051,18.5734243895,25.9180665027,40.4626346176,20.2129437912,18.9655723761,0,0,1,0
51092,onion,21.4859225299,6.768686896,74.2880295491,18.6384060047,29.4433564553,40.7224386605,21.5938706207,19.0068617003,0,0,1,0
51093,onion,21.4539321419,6.0757313241,74.2739026565,19.5946940369,27.4482057378,37.5752372155,20.7662014808,18.8777890189,0,0,1,0
51094,onion,21.3656501425,6.975015446,69.8355014697,19.5347617981,28.8450242797,40.4754628144,20.0376469945,18.1818253352,0,0,1,0
51095,onion,25.1661908595,6.818404172,70.1835963773,18.2635904989,29.2515077965,39.4197235554,18.6432939421,19.2919693168,0,0,1,0
51096,onion,21.4224288494,6.549714339,72.1547059397,19.5069966112,26.8002173141,38.9232431906,21.5691080196,21.9259479548,0,0,1,0
51097,onion,21.9138495112,6.1802828128,71.3580318245,18.4319656556,27.2301405561,38.9835941573,18.5916163493,19.5368665522,0,0,1,0
51098,onion,21.9786568152,6.2092060981,69.2503202312,18.2361653604,26.3546177615,40.6817891721,21.8763002939,21.4072361861,0,0,1,0
51099,onion,22.8387879121,6.8170200172,70.0303428579,19.1516452871,29.3568944251,38.1544089622,21.318272174,19.7363222157,0,0,1,0
51100,onion,24.992102033,6.3740178385,73.0096006641,19.1946099301,26.5647324099,38.4587393376,20.0053605531,19.2485191989,0,0,1,0
51101,onion,21.1180855391,6.5303138542,67.8682898851,19.5746282081,26.7194110623,40.9098915651,20.8624433435,18.5329983033,0,0,1,0
51102,onion,23.1478087931,6.0475123067,74.5346122014,19.5531098748,28.0952945007,38.2271901153,18.9161532158,21.2226247356,0,0,1,0
51103,onion,22.6866016036,6.6772402485,66.712336786,18.7194775141,25.923863892,37.7045355902,19.2397250629,18.3490500934,0,0,1,0
51104,onion,21.3818969846,6.3459316531,67.4925859864,19.3937191157,28.6505966139,42.5993746603,19.46663156,18.068816278,0,0,1,0
51105,onion,21.3177327241,6.2858207097,74.4791817709,19.3484051774,28.5456991018,40.3121563077,18.4690190967,21.6207967742,0,0,1,0
51106,onion,21.3684603366,6.3471525243,66.5953260434,18.5364079231,27.6794447992,40.1614703898,18.4051313183,21.8915589729,0,0,1,0
51107,onion,22.6644729235,6.5416765173,69.9545410546,18.0573884956,29.2214897484,42.5783145907,19.1256768467,21.3993495783,0,0,1,0
51108,onion,24.7536420523,6.9437340283,68.4861293555,19.3985124095,26.6080276751,42.3935342662,21.4864535563,20.1333439845,0,0,1,0
51109,onion,24.4691466008,6.5966544987,72.9348633594,19.2654932923,29.2613739393,42.7316428817,20.13954986,21.1746005492,0,0,1,0
51110,onion,25.7288961705,6.3589813021,69.172200126,19.5098235115,29.0393022498,42.6321867487,18.1441180635,21.8181083279,0,0,1,0
51111,onion,25.5339538364,6.159440058,71.6799095662,19.9203084119,26.7313258424,41.3951876981,18.6118968907,21.0779226893,0,0,1,0
51112,onion,21.1626223356,6.8010191679,71.0712543551,19.9679175701,29.4341746686,39.8336877298,19.7458266233,21.0069045194,0,0,1,0
51113,onion,25.6093836189,6.0071046395,65.5154257198,18.9803019028,27.8141834411,42.1560615412,19.8908018041,20.3392785473,0,0,1,0
51114,onion,24.8461181545,6.6174094256,74.2456565899,19.9669414312,27.339599646,38.3596930674,21.5415372867,19.3877828509,0,0,1,0
51115,onion,22.2466883298,6.2096413279,68.2544437783,18.4932479948,28.5779313914,41.9167717315,18.4385349322,19.064778032,0,0,1,0
51116,onion,23.0491598093,6.1105461676,73.2075244947,18.624803782,27.22307823,39.6517401555,20.6188991237,20.1217833358,0,0,1,0
51117,onion,22.9530112368,6.5751849703,74.836973394,18.3408514178,25.222335955,40.0921463012,21.9558334758,20.8175273818,0,0,1,0
51118,onion,23.8500079124,6.712173992,72.6098684262,18.9697673237,29.8586357436,39.604332234,20.1700129645,20.6938659651,0,0,1,0
